feature_id_original	feature_id_standardized	ortholog_reference	mapping_confidence	mapping_release	mapping_evidence
NCBI:GeneID:105325216	NCBI:GeneID:105325216		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136270659	NCBI:GeneID:136270659		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136275403	NCBI:GeneID:136275403		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117690512	NCBI:GeneID:117690512		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105324245	NCBI:GeneID:105324245		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322799	NCBI:GeneID:105322799		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345293	NCBI:GeneID:105345293		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105332212	NCBI:GeneID:105332212		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136269764	NCBI:GeneID:136269764		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105320853	NCBI:GeneID:105320853		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136276313	NCBI:GeneID:136276313		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318853	NCBI:GeneID:105318853		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327147	NCBI:GeneID:105327147		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105325003	NCBI:GeneID:105325003		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340547	NCBI:GeneID:105340547		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105343293	NCBI:GeneID:105343293		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105328084	NCBI:GeneID:105328084		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345244	NCBI:GeneID:105345244		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105330937	NCBI:GeneID:105330937		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105328424	NCBI:GeneID:105328424		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345408	NCBI:GeneID:105345408		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329634	NCBI:GeneID:105329634		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322462	NCBI:GeneID:105322462		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340285	NCBI:GeneID:105340285		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321897	NCBI:GeneID:105321897		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318139	NCBI:GeneID:105318139		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105331159	NCBI:GeneID:105331159		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105325274	NCBI:GeneID:105325274		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105343573	NCBI:GeneID:105343573		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105334260	NCBI:GeneID:105334260		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105347363	NCBI:GeneID:105347363		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327994	NCBI:GeneID:105327994		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105347519	NCBI:GeneID:105347519		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136269679	NCBI:GeneID:136269679		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340934	NCBI:GeneID:105340934		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105347205	NCBI:GeneID:105347205		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322631	NCBI:GeneID:105322631		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335417	NCBI:GeneID:105335417		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105332854	NCBI:GeneID:105332854		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105336675	NCBI:GeneID:105336675		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345747	NCBI:GeneID:105345747		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105317843	NCBI:GeneID:105317843		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105331509	NCBI:GeneID:105331509		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105336425	NCBI:GeneID:105336425		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321547	NCBI:GeneID:105321547		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105331849	NCBI:GeneID:105331849		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340623	NCBI:GeneID:105340623		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105331176	NCBI:GeneID:105331176		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117686575	NCBI:GeneID:117686575		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105326166	NCBI:GeneID:105326166		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105325247	NCBI:GeneID:105325247		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340146	NCBI:GeneID:105340146		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136269604	NCBI:GeneID:136269604		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322102	NCBI:GeneID:105322102		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105341562	NCBI:GeneID:105341562		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105333405	NCBI:GeneID:105333405		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105330020	NCBI:GeneID:105330020		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117682043	NCBI:GeneID:117682043		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105328238	NCBI:GeneID:105328238		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105326705	NCBI:GeneID:105326705		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105343197	NCBI:GeneID:105343197		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105328505	NCBI:GeneID:105328505		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322005	NCBI:GeneID:105322005		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335322	NCBI:GeneID:105335322		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117682713	NCBI:GeneID:117682713		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105319690	NCBI:GeneID:105319690		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105330782	NCBI:GeneID:105330782		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136272832	NCBI:GeneID:136272832		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329733	NCBI:GeneID:105329733		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321692	NCBI:GeneID:105321692		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105346268	NCBI:GeneID:105346268		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105334278	NCBI:GeneID:105334278		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335695	NCBI:GeneID:105335695		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117690171	NCBI:GeneID:117690171		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105332967	NCBI:GeneID:105332967		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105319221	NCBI:GeneID:105319221		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329107	NCBI:GeneID:105329107		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337187	NCBI:GeneID:105337187		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338556	NCBI:GeneID:105338556		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105341931	NCBI:GeneID:105341931		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345591	NCBI:GeneID:105345591		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105320731	NCBI:GeneID:105320731		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338236	NCBI:GeneID:105338236		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105317444	NCBI:GeneID:105317444		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136271238	NCBI:GeneID:136271238		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345634	NCBI:GeneID:105345634		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105349072	NCBI:GeneID:105349072		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117688965	NCBI:GeneID:117688965		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318618	NCBI:GeneID:105318618		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318549	NCBI:GeneID:105318549		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329780	NCBI:GeneID:105329780		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321152	NCBI:GeneID:105321152		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105341503	NCBI:GeneID:105341503		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327173	NCBI:GeneID:105327173		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105322313	NCBI:GeneID:105322313		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105330723	NCBI:GeneID:105330723		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105347597	NCBI:GeneID:105347597		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105339703	NCBI:GeneID:105339703		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338805	NCBI:GeneID:105338805		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105334009	NCBI:GeneID:105334009		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105347063	NCBI:GeneID:105347063		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345533	NCBI:GeneID:105345533		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105323588	NCBI:GeneID:105323588		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136272885	NCBI:GeneID:136272885		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105348239	NCBI:GeneID:105348239		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136272366	NCBI:GeneID:136272366		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105342577	NCBI:GeneID:105342577		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105348180	NCBI:GeneID:105348180		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327626	NCBI:GeneID:105327626		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318887	NCBI:GeneID:105318887		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117692149	NCBI:GeneID:117692149		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105330830	NCBI:GeneID:105330830		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105346258	NCBI:GeneID:105346258		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327082	NCBI:GeneID:105327082		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321815	NCBI:GeneID:105321815		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:109619902	NCBI:GeneID:109619902		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105324920	NCBI:GeneID:105324920		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335332	NCBI:GeneID:105335332		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318387	NCBI:GeneID:105318387		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105348055	NCBI:GeneID:105348055		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105319426	NCBI:GeneID:105319426		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105344292	NCBI:GeneID:105344292		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340648	NCBI:GeneID:105340648		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105321987	NCBI:GeneID:105321987		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337928	NCBI:GeneID:105337928		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105320062	NCBI:GeneID:105320062		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329072	NCBI:GeneID:105329072		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338955	NCBI:GeneID:105338955		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338616	NCBI:GeneID:105338616		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337551	NCBI:GeneID:105337551		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105319445	NCBI:GeneID:105319445		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329514	NCBI:GeneID:105329514		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105325629	NCBI:GeneID:105325629		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105319519	NCBI:GeneID:105319519		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105317125	NCBI:GeneID:105317125		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327327	NCBI:GeneID:105327327		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105344606	NCBI:GeneID:105344606		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105323723	NCBI:GeneID:105323723		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105320968	NCBI:GeneID:105320968		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105341754	NCBI:GeneID:105341754		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105343858	NCBI:GeneID:105343858		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105326683	NCBI:GeneID:105326683		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338051	NCBI:GeneID:105338051		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136271310	NCBI:GeneID:136271310		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105332545	NCBI:GeneID:105332545		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105326565	NCBI:GeneID:105326565		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105323670	NCBI:GeneID:105323670		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105326995	NCBI:GeneID:105326995		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318227	NCBI:GeneID:105318227		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136274309	NCBI:GeneID:136274309		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335792	NCBI:GeneID:105335792		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105335863	NCBI:GeneID:105335863		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105345797	NCBI:GeneID:105345797		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105344176	NCBI:GeneID:105344176		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340188	NCBI:GeneID:105340188		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105338306	NCBI:GeneID:105338306		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105317886	NCBI:GeneID:105317886		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105327481	NCBI:GeneID:105327481		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337767	NCBI:GeneID:105337767		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105329405	NCBI:GeneID:105329405		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:136271934	NCBI:GeneID:136271934		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105324798	NCBI:GeneID:105324798		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337716	NCBI:GeneID:105337716		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105346967	NCBI:GeneID:105346967		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105344939	NCBI:GeneID:105344939		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105323261	NCBI:GeneID:105323261		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105337429	NCBI:GeneID:105337429		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:117692100	NCBI:GeneID:117692100		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105340493	NCBI:GeneID:105340493		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318967	NCBI:GeneID:105318967		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105318922	NCBI:GeneID:105318922		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
NCBI:GeneID:105343460	NCBI:GeneID:105343460		exact	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
