evidence_id	study_id	sample_comparison	feature_id_original	feature_id_standardized	feature_type	species	genome_assembly	annotation_version	ortholog_reference	mapping_confidence	molecular_direction	effect_size	effect_size_type	standard_error	ci_lower	ci_upper	p_value	adjusted_p_value	sample_size	tissue	life_stage	stressor	phenotype	phenotype_direction	analysis_method	quality_flags	source_file	input_checksum	workflow_version	date_generated	source_accession	resilience_classification	mapping_release	mapping_evidence
CGIG_THERMOTOL_RNASEQ_PRJNA694496:511	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105324080	NCBI:GeneID:105324080	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.57358840713416	log2_fold_change	0.202833048562582			8.62469123333862e-15	3.34421980621079e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:512	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105331347	NCBI:GeneID:105331347	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.04037273503916	log2_fold_change	0.134194464788592			8.994150570225231e-15	3.48066600387583e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:513	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272641	NCBI:GeneID:136272641	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	5.1356099739624	log2_fold_change	0.662809432515471			9.31711321732846e-15	3.59519265704336e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:514	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105320101	NCBI:GeneID:105320101	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.745485814767263	log2_fold_change	0.0962150717900179			9.32638046694402e-15	3.59519265704336e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:515	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105337888	NCBI:GeneID:105337888	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.92304885118019	log2_fold_change	0.248592874695923			1.02806596048453e-14	3.95535901767776e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:516	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136272687	NCBI:GeneID:136272687	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.85173561986966	log2_fold_change	0.239386642723988			1.03132043553503e-14	3.96019052513391e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:517	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105322770	NCBI:GeneID:105322770	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.947221889073529	log2_fold_change	0.122487353555975			1.0485826011450701e-14	4.01868774837301e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:518	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344800	NCBI:GeneID:105344800	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.91092762693485	log2_fold_change	0.117913254605546			1.11498416331086e-14	4.2649220486180397e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:519	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105325951	NCBI:GeneID:105325951	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.93228484066538	log2_fold_change	0.25026925418692			1.15580140963495e-14	4.41253355115742e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:520	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117690172	NCBI:GeneID:117690172	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	3.87261071591914	log2_fold_change	0.501608239707417			1.15975247770548e-14	4.41910299870314e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:521	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105330716	NCBI:GeneID:105330716	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.44409160394639	log2_fold_change	0.1870806741853			1.17167859275629e-14	4.45581926221239e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:522	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105339249	NCBI:GeneID:105339249	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.18650273974458	log2_fold_change	0.1537150633033			1.17388596692988e-14	4.45581926221239e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:523	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105343043	NCBI:GeneID:105343043	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.31592060084296	log2_fold_change	0.17054560992892			1.20088790949411e-14	4.54959713933391e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:524	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105340027	NCBI:GeneID:105340027	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.43391047972944	log2_fold_change	0.185860162947364			1.20985690579289e-14	4.57482914720999e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:525	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105324652	NCBI:GeneID:105324652	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.989908486840661	log2_fold_change	0.128372254905339			1.2460702405545e-14	4.70278776120894e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:526	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105331958	NCBI:GeneID:105331958	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	2.16928787366676	log2_fold_change	0.281344301817701			1.25386385461759e-14	4.72320502193781e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:527	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105324687	NCBI:GeneID:105324687	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.00080778370769	log2_fold_change	0.129963823986223			1.35360637585455e-14	5.089251751647469e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:528	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:109620365	NCBI:GeneID:109620365	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.56542095887524	log2_fold_change	0.203347667541884			1.37943475787185e-14	5.17653793418046e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:529	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105321498	NCBI:GeneID:105321498	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.78622664519418	log2_fold_change	0.232148546143839			1.42241724532844e-14	5.32774580320185e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:530	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105320405	NCBI:GeneID:105320405	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.55454586994498	log2_fold_change	0.202237236206629			1.50926655914442e-14	5.64237879299765e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:531	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105320390	NCBI:GeneID:105320390	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	4.20164880522344	log2_fold_change	0.546723256120219			1.52820951553464e-14	5.70243754064093e-13	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust;fdr_lt_0.05	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
