feature_id_standardized	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	source_transcript_ids	gene_symbol	apeglm_log2FoldChange_ranking_only
NCBI:GeneID:105317562	1221.97321794792	-1.77136899600031	0.154925543304129	-11.4336794193002	2.8382203139277897e-30	4.64764440497233e-28	NCBI:GeneID:105317562	XM_066084925.1;XM_066084926.1	LOC105317562	-1.74938484479318
NCBI:GeneID:105344978	2329.98635648333	-1.23489049916192	0.10838066078011	-11.394011535576	4.47884099584145e-30	7.2740783189838e-28	NCBI:GeneID:105344978	XM_011452921.4	LOC105344978	-1.22224672849365
NCBI:GeneID:105338307	159.200568591179	2.5670103308481	0.225469956838732	11.3851546646818	4.95801991949268e-30	7.98684607193723e-28	NCBI:GeneID:105338307	XM_020071440.3	LOC105338307	2.53165510960511
NCBI:GeneID:136271474	114.35881791633	-3.41788126082448	0.302151036250695	-11.3118303456311	1.14672076903911e-29	1.83234881594685e-27	NCBI:GeneID:136271474	XM_066071547.1	LOC136271474	-3.36733702196915
NCBI:GeneID:105348927	1359.52301084468	1.61169647532967	0.142752675019119	11.2901315167215	1.4681682636026998e-29	2.32722287800191e-27	NCBI:GeneID:105348927	XM_011458536.4	LOC105348927	1.5926259359612
NCBI:GeneID:105326829	410.257018605034	2.4968310958651	0.221508289965514	11.2719532810886	1.80520111318361e-29	2.8387503854460398e-27	NCBI:GeneID:105326829	XM_034475599.2	LOC105326829	2.46199772698128
NCBI:GeneID:117681590	83.7005457311515	-4.26055737233408	0.378906449464365	-11.2443516819441	2.4690401549210598e-29	3.8520914668981e-27	NCBI:GeneID:117681590	XR_010710848.1	LOC117681590	-4.19494675463899
NCBI:GeneID:105336754	875.271345199033	-1.85910422362724	0.165684139687592	-11.2207736186016	3.22437328951613e-29	4.99122909050567e-27	NCBI:GeneID:105336754	XM_011441189.4	LOC105336754	-1.83465402185951
NCBI:GeneID:105329916	95.5548429061662	3.35593328335396	0.300470416457874	11.168930781658	5.78733172725457e-29	8.88916208091643e-27	NCBI:GeneID:105329916	XM_034470142.2	LOC105329916	3.30573021628756
NCBI:GeneID:105327652	360.592144494317	-1.89751123844311	0.170348422969916	-11.1390009097895	8.10231605832544e-29	1.23491761830508e-26	NCBI:GeneID:105327652	XM_034467242.2	LOC105327652	-1.87199713887115
NCBI:GeneID:105342651	1300.29558809049	-1.85341330701827	0.166657042340784	-11.1211220419259	9.90187630842357e-29	1.49767768835958e-26	NCBI:GeneID:105342651	XM_066071536.1	LOC105342651	-1.82884874591076
NCBI:GeneID:105323382	468.694277765863	2.39903458506643	0.216570356311568	11.0773913194983	1.61509882353153e-28	2.4243612188980098e-26	NCBI:GeneID:105323382	XR_010712972.1	LOC105323382	2.36469963132632
NCBI:GeneID:105322271	536.069907581706	2.16898632687781	0.195956615552835	11.0687068194082	1.7794993000144598e-28	2.65105256620199e-26	NCBI:GeneID:105322271	XM_011420913.4	LOC105322271	2.1387363565155
NCBI:GeneID:105318817	125.349476781592	3.38617357177175	0.306217100384513	11.0580812355671	2.00337326497027e-28	2.96230133374037e-26	NCBI:GeneID:105318817	XM_066083307.1	LOC105318817	3.33449340226358
NCBI:GeneID:105327669	1976.46187421177	-1.11436602052433	0.10078966612542	-11.0563519392717	2.04236312410994e-28	2.99758392156403e-26	NCBI:GeneID:105327669	XR_900079.3	LOC105327669	-1.10319456120357
NCBI:GeneID:105319359	3912.49472632685	2.25390467238221	0.204681467851188	11.0117671914533	3.3536025084395e-28	4.88590294869266e-26	NCBI:GeneID:105319359	XM_011416865.4	LOC105319359	2.2222963005687
NCBI:GeneID:105342860	307.266012091443	-1.86300721483637	0.169301357420064	-11.0040890588606	3.65187933138623e-28	5.28163044321801e-26	NCBI:GeneID:105342860	XM_066088547.1;XM_066088548.1	LOC105342860	-1.83760125656315
NCBI:GeneID:105320161	24260.7280837763	-1.07519033996498	0.097800734513391	-10.9936836907678	4.09849728099386e-28	5.88461051634872e-26	NCBI:GeneID:105320161	XM_034478521.2;XM_034478522.2;XM_034478523.2	LOC105320161	-1.06323321013015
NCBI:GeneID:105348527	1152.98215758358	-1.68931186459189	0.153855489949399	-10.9798608106053	4.77659205503302e-28	6.80887733657729e-26	NCBI:GeneID:105348527	XM_034472668.2	LOC105348527	-1.66709689476787
NCBI:GeneID:105319593	191.88315904392	-2.46872375774391	0.225258633467032	-10.9595078321614	5.9823821242513e-28	8.4667799578511e-26	NCBI:GeneID:105319593	XM_066074181.1	LOC105319593	-2.43194100829061
NCBI:GeneID:117681409	119.297771198823	5.64143021792743	0.515543655750871	10.9426818757199	7.20368953076073e-28	1.01229719406023e-25	NCBI:GeneID:117681409	XM_066066669.1	LOC117681409	5.54973955378396
NCBI:GeneID:105338064	200.950723368788	-2.48011351416587	0.227187326050854	-10.916601543216	9.60217704115442e-28	1.3398418020664301e-25	NCBI:GeneID:105338064	XM_066081723.1;XM_066081724.1	LOC105338064	-2.44195566099054
NCBI:GeneID:105328791	890.183917876485	-1.71751518462445	0.157372952549133	-10.9136618256446	9.91791021146444e-28	1.37422009041928e-25	NCBI:GeneID:105328791	XM_011429802.4	LOC105328791	-1.69450716718184
NCBI:GeneID:105336137	89.0498676881825	5.40385346177385	0.498768726048772	10.8343871208265	2.36544020238571e-27	3.24872060981391e-25	NCBI:GeneID:105336137	XM_034472138.2;XM_066068409.1	LOC105336137	5.31425409578097
NCBI:GeneID:136271312	200.867027676717	-3.81910354592496	0.352513407280197	-10.8339242339493	2.3774325649692998e-27	3.24872060981391e-25	NCBI:GeneID:136271312	XM_066071046.1	LOC136271312	-3.75740115244118
NCBI:GeneID:105340688	2947.72734037154	1.12993881092989	0.104334841591518	10.8299278907589	2.48350818108451e-27	3.3704267876718204e-25	NCBI:GeneID:105340688	XM_011446864.4	LOC105340688	1.11822899021077
NCBI:GeneID:105348059	645.984657787474	2.13906883156151	0.197528299982714	10.8291765369757	2.50396936577314e-27	3.37507816417885e-25	NCBI:GeneID:105348059	XM_011457328.4	LOC105348059	2.1080408926044
NCBI:GeneID:136271921	154.510002581387	-2.78621656417294	0.257809616162326	-10.8072639246266	3.18013927236059e-27	4.23362105696486e-25	NCBI:GeneID:136271921	XM_066072514.1	LOC136271921	-2.74165471213907
NCBI:GeneID:105329662	162.046754800936	-2.32467901088958	0.21510539946081	-10.80716251994	3.18365568531222e-27	4.23362105696486e-25	NCBI:GeneID:105329662	XM_011430995.4;XM_020067799.3	LOC105329662	-2.28949192147833
NCBI:GeneID:117692946	253.061288072493	1.96276030450391	0.182212476750076	10.7718216639799	4.67655394109153e-27	6.17741598591918e-25	NCBI:GeneID:117692946	XM_066080643.1	LOC117692946	1.93478844783217
NCBI:GeneID:105326466	236.833606076168	2.16710606261682	0.202265964515832	10.7141409965056	8.7364483891665e-27	1.1463840290261301e-24	NCBI:GeneID:105326466	XM_011426520.4;XM_011426521.4;XM_034452161.2;XM_066083130.1	LOC105326466	2.13482795790851
NCBI:GeneID:105318899	109.160228379483	-3.69264622872634	0.344997700188174	-10.7033937522257	9.8117465070248e-27	1.2790127979617701e-24	NCBI:GeneID:105318899	XM_034460676.2;XM_034460678.2	LOC105318899	-3.62905302319732
NCBI:GeneID:117680363	117.672726641918	3.9443150109388	0.368800299907908	10.6949886210063	1.0743284063059e-26	1.39129039493759e-24	NCBI:GeneID:117680363	XM_066078431.1;XR_010711794.1	LOC117680363	3.87849023419261
NCBI:GeneID:136275979	2102.1543434483	3.04732652895922	0.285553345425814	10.6716540981689	1.38144967643986e-26	1.7774054473363302e-24	NCBI:GeneID:136275979	XM_066086446.1;XM_066086447.1;XM_066086448.1	LOC136275979	2.99813032492113
NCBI:GeneID:117682745	127.037929981281	2.93436237631576	0.275402831560542	10.6548010406737	1.65598377530286e-26	2.11688145315167e-24	NCBI:GeneID:117682745	XM_066080802.1	LOC117682745	2.88679147487495
NCBI:GeneID:105336745	224.882201211009	-2.59170280958745	0.243333093380297	-10.6508439669444	1.7279132123663e-26	2.1946713070401102e-24	NCBI:GeneID:105336745	XM_034463617.2	LOC105336745	-2.54959613766036
NCBI:GeneID:136276347	419.188362033472	2.73081117140473	0.256685520057346	10.6387425780568	1.96766749924778e-26	2.48327158153475e-24	NCBI:GeneID:136276347	XM_066088218.1	LOC136276347	2.68710963468104
NCBI:GeneID:105327454	338.272479415895	3.46980386553801	0.326256441692397	10.6352041588482	2.04380633229129e-26	2.5630366245582e-24	NCBI:GeneID:105327454	XM_011427943.4;XM_011427944.4	LOC105327454	3.41218135574379
NCBI:GeneID:105330549	109.355116013156	3.19732331043862	0.30093967779096	10.624465786328	2.2932135240450598e-26	2.85771904185087e-24	NCBI:GeneID:105330549	XM_066069658.1;XM_066069694.1;XM_066069744.1;XM_066069788.1;XM_066069823.1;XM_066069856.1;XM_066069916.1;XM_066069966.1;XM_066069991.1;XM_066070027.1;XM_066070077.1;XM_066070122.1;XM_066070154.1;XM_066070177.1;XM_066070236.1;XM_066070290.1;XM_066070333.1;XM_066070368.1;XM_066070395.1;XM_066070441.1;XM_066070447.1;XM_066070473.1;XM_066070520.1;XM_066070560.1;XM_066070604.1;XM_066070634.1;XM_066070665.1;XM_066070714.1;XM_066070745.1;XM_066070797.1	LOC105330549	3.14463843156865
NCBI:GeneID:105331920	10815.3079482406	-1.23656491925431	0.11668017519259	-10.5979007763167	3.0474378527732e-26	3.7738708509280104e-24	NCBI:GeneID:105331920	XM_011434286.4;XM_011434287.4;XM_011434289.4;XM_011434290.4;XM_011434292.4;XM_011434294.4;XM_020068771.3;XM_066078585.1;XM_066078586.1	LOC105331920	-1.22095214793631
NCBI:GeneID:105322333	244.840256484604	2.31471651309131	0.219472906217653	10.5467073498165	5.260851443403701e-26	6.4744416459379404e-24	NCBI:GeneID:105322333	XM_011420985.4	LOC105322333	2.2784067932037
NCBI:GeneID:105344530	170.045549271645	2.27040616262014	0.216291640692315	10.4969667591079	8.92004390473373e-26	1.09099845634811e-23	NCBI:GeneID:105344530	XM_011452314.4	LOC105344530	2.23470120215611
NCBI:GeneID:105345814	1481.77843334629	1.49536101641628	0.142643057798479	10.4832372461398	1.0315121167965101e-25	1.2538884099512901e-23	NCBI:GeneID:105345814	XM_011454131.4	LOC105345814	1.4754378772771
NCBI:GeneID:105329483	342.446117496198	-1.84509608840085	0.176046074794301	-10.4807567595968	1.0589297958670501e-25	1.27936798629937e-23	NCBI:GeneID:105329483	NM_001305312.1;XM_066089309.1	LOC105329483	-1.81760718066544
NCBI:GeneID:109618609	319.523902662253	-1.73563426131034	0.166001402971637	-10.455539713763	1.38209628394484e-25	1.65968822848988e-23	NCBI:GeneID:109618609	XM_066069293.1	LOC109618609	-1.71023059851884
NCBI:GeneID:105326350	70.8480089030518	4.04515817533874	0.387410761261749	10.4415224867894	1.6022018726089402e-25	1.9124113195104502e-23	NCBI:GeneID:105326350	XM_034455264.2	LOC105326350	3.97433372336497
NCBI:GeneID:105325622	2036.35850419615	2.11527706510816	0.203089856951982	10.4154737063422	2.10745783089567e-25	2.50042930906389e-23	NCBI:GeneID:105325622	XR_010708256.1	LOC105325622	2.08231908449209
NCBI:GeneID:105317162	19302.512537648	-1.27385511537258	0.122481208030371	-10.4004127315328	2.46861601685415e-25	2.91149748559215e-23	NCBI:GeneID:105317162	XM_011413703.4	LOC105317162	-1.26099945181605
NCBI:GeneID:105342079	107.510050135022	3.22572358754812	0.310357639368376	10.3935691549689	2.65237868986689e-25	3.10971783201317e-23	NCBI:GeneID:105342079	XM_011448910.4;XM_011448911.4	LOC105342079	3.17013944428454
NCBI:GeneID:105341799	130.9864065057	2.76561612562344	0.266257850464395	10.386984349193	2.84196958124922e-25	3.31239913428659e-23	NCBI:GeneID:105341799	XM_034459001.2;XM_066085662.1	LOC105341799	2.71899465911601
NCBI:GeneID:105343262	195.115789522138	2.57924802401099	0.248521373666002	10.37837505066	3.1102384587233303e-25	3.60387513573942e-23	NCBI:GeneID:105343262	XM_011450560.4;XM_034470087.2;XM_066087255.1	LOC105343262	2.5362904223437
NCBI:GeneID:105339318	770.454699553742	-1.49209046021639	0.14462284654366	-10.3171144523555	5.896877023493961e-25	6.79306519439007e-23	NCBI:GeneID:105339318	XM_066068813.1;XM_066068814.1;XM_066068815.1	LOC105339318	-1.4711984188856
NCBI:GeneID:105331844	469.924235836711	1.43680651287765	0.139778987338521	10.2791309354527	8.75131274264751e-25	1.00230352995848e-22	NCBI:GeneID:105331844	XM_066086353.1	LOC105331844	1.41729161030501
NCBI:GeneID:117683857	436.666962769801	1.60368367240763	0.156143043962312	10.2706059246207	9.560229714266581e-25	1.08865742274987e-22	NCBI:GeneID:117683857	XM_066073580.1;XM_066073581.1;XM_066073582.1;XM_066073583.1;XM_066073584.1;XM_066073585.1;XM_066073586.1;XM_066073587.1;XM_066073588.1	LOC117683857	1.58059333604691
NCBI:GeneID:105343307	174.856018713135	-2.18459790955345	0.213320907814495	-10.2408991783083	1.30022284329725e-24	1.47214945240524e-22	NCBI:GeneID:105343307	XM_011450623.4	LOC105343307	-2.14835685449719
NCBI:GeneID:105334332	288.177912797923	-1.7766933730981	0.173577378848958	-10.2357426116229	1.3713898639124401e-24	1.54390447520233e-22	NCBI:GeneID:105334332	XM_011437728.4;XM_011437729.4;XM_011437730.4	LOC105334332	-1.74919914074077
NCBI:GeneID:117685084	2630.20969954932	-1.54990431692833	0.151690354073028	-10.2175535577046	1.6546406914567e-24	1.85226274918209e-22	NCBI:GeneID:117685084	XM_034459337.2	LOC117685084	-1.52723083216209
NCBI:GeneID:105331590	1846.56472158316	1.28074740847058	0.125434214635951	10.2105108417804	1.77925599273615e-24	1.98057181124012e-22	NCBI:GeneID:105331590	XM_011433849.4;XM_011433851.4;XM_066078238.1;XM_066078239.1	LOC105331590	1.26442694534848
NCBI:GeneID:105327450	362.673584214141	2.57698717714283	0.252530782086629	10.2046457697138	1.89009581523129e-24	2.09219879793256e-22	NCBI:GeneID:105327450	XM_011427939.4	LOC105327450	2.53263003662227
NCBI:GeneID:105335014	171.114806641221	2.79092512306197	0.274159191900366	10.1799436441155	2.43702471284761e-24	2.6826226477979197e-22	NCBI:GeneID:105335014	XM_066077412.1	LOC105335014	2.74171157697435
NCBI:GeneID:105331809	270.099492949338	1.79791938517779	0.176871674990858	10.1651063420455	2.83812150237724e-24	3.10688063249186e-22	NCBI:GeneID:105331809	XM_034470687.2	LOC105331809	1.77001062161898
NCBI:GeneID:105328728	9710.09543301891	-1.2889426030564	0.126950019816459	-10.1531500737056	3.20836922513461e-24	3.4928916388361e-22	NCBI:GeneID:105328728	XM_011429725.4	LOC105328728	-1.27179647899483
NCBI:GeneID:105337232	203.903658160387	-2.50136760498712	0.246500043943823	-10.1475341138567	3.39841693814836e-24	3.67957558538096e-22	NCBI:GeneID:105337232	XM_034446779.2;XM_066075425.1	LOC105337232	-2.45779107544709
NCBI:GeneID:105328910	509.234484571286	-2.30187463244545	0.227172548626381	-10.1327147420053	3.9551333376016804e-24	4.25907673648042e-22	NCBI:GeneID:105328910	XM_011429950.3	LOC105328910	-2.26164195892475
NCBI:GeneID:109620963	409.550848963393	1.41270267147415	0.14005398224487	10.0868440070785	6.3167817706425704e-24	6.76544400018983e-22	NCBI:GeneID:109620963	XR_002201574.3	LOC109620963	1.39298416865497
NCBI:GeneID:105323966	214.636065675604	2.08295818169392	0.207394341304835	10.0434668014028	9.81622536254925e-24	1.04569187813737e-21	NCBI:GeneID:105323966	XM_066086288.1	LOC105323966	2.04804540085513
NCBI:GeneID:105340538	341.54618940393	2.20089742470747	0.219159056606627	10.0424662287989	9.91633232844005e-24	1.05070699869364e-21	NCBI:GeneID:105340538	XM_011446649.4;XM_011446651.4;XM_034483344.2	LOC105340538	2.1634044704965
NCBI:GeneID:117689267	169.907258019428	3.19055898223934	0.318408191331235	10.0203420298325	1.24072825264295e-23	1.30764838286528e-21	NCBI:GeneID:117689267	XR_010714724.1	LOC117689267	3.13102983225637
NCBI:GeneID:109617782	171.454475916047	4.06549619661582	0.40609359315673	10.0112295912208	1.36050948790237e-23	1.42630343879881e-21	NCBI:GeneID:109617782	XM_034464934.2;XM_034464936.2;XM_066080848.1;XM_066080851.1	LOC109617782	3.98759793639808
NCBI:GeneID:105333392	114.3623080706	-2.50668089727044	0.250888705174344	-9.99120664092283	1.6654194814399402e-23	1.7366098983103202e-21	NCBI:GeneID:105333392	XM_011436330.4	LOC105333392	-2.46107021909059
NCBI:GeneID:105325216	1608.74718268457	-1.27316158627638	0.127441283153106	-9.99018179020392	1.6827285683424402e-23	1.7366098983103202e-21	NCBI:GeneID:105325216	XM_011424674.3	LOC105325216	-1.25575812346034
NCBI:GeneID:136270659	94.3883726756985	3.38950355740768	0.339283605271122	9.99017784752412	1.68279550053286e-23	1.7366098983103202e-21	NCBI:GeneID:136270659	XM_066068995.1	LOC136270659	3.32555310432434
NCBI:GeneID:136275403	114.85441542397	3.37327937675157	0.33878352028377	9.95703502320909	2.3496567588928902e-23	2.41223310988102e-21	NCBI:GeneID:136275403	XM_066084394.1	LOC136275403	3.3076790953581
NCBI:GeneID:117690512	756.924410925008	-1.26997035826878	0.127580547019995	-9.95426330998366	2.41605613432895e-23	2.46761527039144e-21	NCBI:GeneID:117690512	XM_066070096.1	LOC117690512	-1.25265539228747
NCBI:GeneID:105324245	1498.31241956328	-1.10595133969851	0.111264968069824	-9.93979829306627	2.79392293191545e-23	2.83891225502424e-21	NCBI:GeneID:105324245	XM_034481751.2	LOC105324245	-1.0922607851206
NCBI:GeneID:105322799	233.460018353718	3.21335211350577	0.323306859923426	9.93901618501642	2.8159439589256e-23	2.84668946949755e-21	NCBI:GeneID:105322799	XM_034448003.2;XM_066075101.1;XM_066075102.1;XM_066075104.1;XM_066075105.1	LOC105322799	3.15254321345183
NCBI:GeneID:105345293	727.447684456585	-1.34973435798842	0.135874338220427	-9.93369591098769	2.97037074403565e-23	2.98755969148845e-21	NCBI:GeneID:105345293	XM_034481738.2	LOC105345293	-1.33044308161789
NCBI:GeneID:105332212	299.345029384613	-1.7766912767858	0.179007184949256	-9.92525119753961	3.23287671926093e-23	3.23516259168869e-21	NCBI:GeneID:105332212	XM_034450141.2	LOC105332212	-1.74743723310578
NCBI:GeneID:136269764	625.556299316733	-1.70708128899798	0.172349801791305	-9.90474761940866	3.9697105746686e-23	3.95255504153184e-21	NCBI:GeneID:136269764	XM_066084968.1	LOC136269764	-1.67935823038053
NCBI:GeneID:105320853	1755.19265626123	-1.21340655946439	0.122698609747984	-9.88932606454672	4.63135175558014e-23	4.58828018425325e-21	NCBI:GeneID:105320853	XM_011418975.4;XM_011418977.4;XM_011418978.4;XM_066087506.1	LOC105320853	-1.19707701482571
NCBI:GeneID:136276313	98.0629786498153	-6.82987502149923	0.690982593931306	-9.88429387582841	4.8700301927984804e-23	4.80073523582633e-21	NCBI:GeneID:136276313	XM_066088029.1	LOC136276313	-6.69082653257037
NCBI:GeneID:105318853	236.01229280229	-1.89025333619301	0.191496189806875	-9.870970999994	5.5623521669808e-23	5.43930119188518e-21	NCBI:GeneID:105318853	XM_034466161.2;XM_034466164.2	LOC105318853	-1.85794662490048
NCBI:GeneID:105327147	162.355455228782	-2.13692386426133	0.21648977467068	-9.87078427843521	5.57271697765565e-23	5.43930119188518e-21	NCBI:GeneID:105327147	XM_011427459.3	LOC105327147	-2.09887428966644
NCBI:GeneID:105325003	506.795104427456	-1.45044308086894	0.14704450547734	-9.86397333351884	5.96414461148531e-23	5.79282163392009e-21	NCBI:GeneID:105325003	XM_034443040.2	LOC105325003	-1.42855050791254
NCBI:GeneID:105340547	5230.24397379456	-1.11838124898576	0.113448643768165	-9.85803983052635	6.32725116105767e-23	6.1109795288523706e-21	NCBI:GeneID:105340547	XM_011446668.4;XM_011446669.4	LOC105340547	-1.10422360583678
NCBI:GeneID:105343293	3702.22833292869	-0.942139575383078	0.0955746954698499	-9.85762571098421	6.35339549280099e-23	6.1109795288523706e-21	NCBI:GeneID:105343293	XM_034443050.2;XM_066079955.1;XM_066079956.1;XM_066079957.1	LOC105343293	-0.931871378720359
NCBI:GeneID:105328084	679.861079967021	1.36444597089026	0.138655627221773	9.84053801659195	7.530702963547751e-23	7.20837432462489e-21	NCBI:GeneID:105328084	XM_066068209.1	LOC105328084	1.3448690946823
NCBI:GeneID:105345244	302.454122277447	1.8237943034035	0.185605774385454	9.82617221604305	8.685757132768099e-23	8.27401883791669e-21	NCBI:GeneID:105345244	XM_011453339.4	LOC105345244	1.79338915645546
